rbt_id,age,education_level,years_experience,company_tenure,hourly_wage,caseload_size,weekly_hours,travel_time_per_week,supervision_hours_last_month,bcba_feedback_score,rbt_support_rating,supervision_helpfulness_score,bcba_communication_score,bcba_goal_communication_score,supervision_frequency_last_3_months,burnout_score,work_life_balance,turnover_status
RBT_282,41,Bachelor's,3.3,3.8,17,11,27,9,8,4,5,4,1,2,9,5,5,0
RBT_283,42,Bachelor's,6.6,3.9,20,6,37,0,6,5,3,1,1,4,3,6,5,0
RBT_284,24,Bachelor's,6.2,4.6,26,10,22,4,3,4,1,3,4,1,4,4,1,1
RBT_285,20,Bachelor's,7.1,2.8,26,10,25,8,8,5,4,2,5,2,3,8,1,0
RBT_286,20,High School,3.9,4.6,21,4,34,4,3,3,1,1,3,2,7,9,5,0
RBT_287,38,Bachelor's,8.3,0.5,23,8,31,9,9,1,3,2,3,1,2,9,2,1
RBT_288,49,Bachelor's,2.4,0.6,19,7,24,2,3,5,1,5,3,1,10,1,3,0
RBT_289,21,Bachelor's,5.0,3.3,23,4,26,8,1,5,5,3,5,3,12,7,3,0
RBT_290,40,Bachelor's,8.1,3.9,20,6,34,8,2,5,2,1,2,1,12,4,4,0
RBT_291,31,Bachelor's,2.2,6.2,24,9,26,3,4,4,5,5,2,4,2,8,3,0
RBT_292,45,High School,1.5,0.9,24,3,32,3,2,4,4,5,3,1,2,7,5,1
RBT_293,25,High School,8.9,5.8,24,11,22,7,4,4,5,2,1,1,14,1,2,0
RBT_294,42,High School,3.8,1.6,18,3,32,6,4,4,3,4,1,2,12,1,5,0
RBT_295,23,High School,7.0,2.9,27,7,22,4,4,3,3,4,4,2,4,1,1,1
RBT_296,42,Bachelor's,0.7,2.4,15,9,21,5,1,5,4,4,2,1,8,2,1,0
RBT_297,30,Master's,7.1,2.9,15,10,23,2,9,3,4,4,1,3,8,2,3,0
RBT_298,43,High School,3.5,1.2,28,4,36,5,7,4,2,3,3,2,8,9,2,0
RBT_299,46,High School,1.0,3.6,24,6,25,7,2,3,1,1,4,4,8,5,4,1
RBT_300,36,Bachelor's,6.3,5.7,19,4,30,9,3,5,2,1,2,4,7,1,5,1
RBT_301,25,High School,2.8,3.2,27,6,25,8,8,5,5,3,4,1,6,7,4,0
RBT_302,43,Bachelor's,4.2,3.5,28,8,21,2,7,4,1,2,1,1,12,2,4,1
RBT_303,24,Bachelor's,1.3,6.0,17,8,36,7,4,5,4,1,3,3,7,3,4,1
RBT_304,39,Bachelor's,1.9,5.0,19,4,22,2,4,3,3,5,3,1,13,4,4,1
RBT_305,21,High School,3.3,3.5,19,6,31,1,9,2,5,1,3,5,14,3,5,0
RBT_306,25,High School,1.4,2.0,15,6,33,4,5,5,2,3,1,5,5,3,1,1
RBT_307,41,Bachelor's,9.2,6.2,28,3,21,3,5,3,4,2,5,1,8,9,5,0
RBT_308,30,Bachelor's,0.6,4.1,22,4,24,4,7,3,1,1,3,5,2,4,1,1
RBT_309,35,High School,5.1,1.7,19,5,29,5,1,3,1,3,5,4,5,8,1,0
RBT_310,35,Bachelor's,1.7,2.0,19,7,29,2,3,5,3,5,3,1,7,1,5,0
RBT_311,20,High School,3.4,5.7,23,10,28,0,2,2,4,4,5,4,9,6,5,1
RBT_312,28,Bachelor's,9.3,0.5,22,8,32,3,6,4,4,5,2,4,10,1,5,1
RBT_313,47,High School,2.0,6.9,27,5,29,5,6,4,5,5,2,5,1,5,1,0
RBT_314,46,Master's,9.7,1.1,15,8,25,1,1,5,5,2,3,3,11,7,5,0
RBT_315,25,High School,2.5,5.6,17,9,30,1,6,5,1,1,4,4,9,1,2,0
RBT_316,35,High School,7.5,2.9,26,8,23,0,2,1,2,4,4,5,3,9,3,0
RBT_317,48,High School,5.7,3.5,21,8,33,8,4,2,1,3,1,3,1,9,3,0
RBT_318,22,High School,8.9,6.2,15,3,36,2,6,3,5,4,2,5,7,6,2,0
RBT_319,39,Bachelor's,5.8,3.0,15,5,39,1,3,3,5,1,2,5,3,2,3,0
RBT_320,47,Master's,5.6,3.9,19,9,21,3,3,4,5,2,4,1,8,2,1,0
RBT_321,46,High School,2.4,0.5,23,6,29,5,3,5,1,1,3,2,11,9,5,0
RBT_322,23,High School,2.1,0.2,20,6,22,0,4,2,4,3,1,3,2,4,5,1
RBT_323,38,Bachelor's,9.2,1.9,24,9,26,8,9,4,2,4,2,5,4,6,5,0
RBT_324,45,Bachelor's,3.6,4.8,16,11,26,8,4,2,2,5,1,4,12,2,2,0
RBT_325,22,Bachelor's,4.0,1.0,25,4,20,7,4,5,5,1,2,4,2,4,2,1
RBT_326,38,High School,7.7,1.0,23,11,27,5,4,3,3,2,5,2,11,2,1,0
RBT_327,39,High School,3.7,3.0,20,5,20,3,7,1,1,2,5,3,4,3,2,0
RBT_328,26,Bachelor's,9.5,4.6,19,8,27,1,5,2,4,4,1,1,12,2,5,0
RBT_329,39,High School,7.5,5.0,19,6,33,7,2,3,5,5,4,3,1,8,1,0
RBT_330,28,Bachelor's,6.2,1.4,29,3,33,6,7,2,3,3,4,4,13,5,1,0
RBT_331,20,High School,8.9,0.7,26,11,21,3,3,2,5,5,2,4,10,5,5,0
RBT_332,27,Bachelor's,1.0,6.6,17,8,27,2,1,2,3,4,5,1,5,8,4,1
RBT_333,26,High School,2.9,2.0,28,10,38,5,9,5,2,5,5,1,3,8,5,0
RBT_334,37,Bachelor's,4.9,6.0,20,4,29,0,5,4,3,4,1,4,9,7,1,1
RBT_335,27,High School,2.7,6.1,29,9,26,1,1,2,2,5,1,5,4,5,4,0
RBT_336,20,Bachelor's,7.6,5.5,29,8,32,6,1,5,2,1,4,5,6,7,5,0
RBT_337,30,High School,9.2,1.3,27,4,34,2,1,1,1,2,4,1,9,1,5,0
RBT_338,47,Bachelor's,4.5,5.8,18,4,30,0,9,4,3,4,4,5,2,3,4,0
RBT_339,44,Bachelor's,3.8,5.4,27,6,33,1,8,5,4,4,3,1,7,3,4,1
RBT_340,44,Bachelor's,9.6,4.3,26,6,30,9,6,1,4,2,5,3,3,2,3,0
RBT_341,37,Bachelor's,4.7,2.5,24,5,21,9,6,4,3,3,5,3,1,6,4,0
RBT_342,42,Bachelor's,5.1,2.0,28,10,21,8,6,5,1,4,1,3,9,3,2,0
RBT_343,49,Bachelor's,3.8,1.0,29,9,31,6,4,1,4,1,5,1,9,4,4,0
RBT_344,29,High School,9.1,3.7,16,4,34,6,5,5,5,5,1,1,12,3,1,1
RBT_345,22,Bachelor's,5.9,4.2,27,5,36,9,3,1,4,1,3,5,11,7,4,1
RBT_346,26,High School,7.7,2.6,17,11,33,7,3,2,1,4,4,5,4,4,5,1
RBT_347,47,High School,8.2,3.4,23,7,35,7,7,2,2,3,3,5,9,5,2,0
RBT_348,35,High School,3.7,2.7,25,4,27,8,5,4,2,4,4,2,7,7,4,0
RBT_349,45,High School,4.6,4.6,25,5,36,1,8,1,2,3,4,1,4,4,2,0
RBT_350,35,Bachelor's,8.6,6.3,23,10,24,7,5,2,1,2,1,3,12,6,3,0
RBT_351,44,Bachelor's,4.0,1.3,20,6,31,7,4,4,2,5,4,3,2,9,2,0
RBT_352,39,Bachelor's,8.0,2.8,24,4,25,4,3,3,2,1,3,2,13,6,5,1
RBT_353,47,Bachelor's,9.4,1.2,24,4,37,4,2,2,1,3,2,2,5,5,3,1
RBT_354,36,High School,6.4,4.4,28,8,24,3,3,2,5,1,1,3,8,1,4,1
RBT_355,21,High School,7.5,5.2,23,10,25,4,7,5,4,2,4,1,10,8,2,0
RBT_356,20,High School,8.1,6.5,18,9,28,1,8,3,1,4,4,3,10,5,3,0
RBT_357,35,High School,8.5,2.1,25,6,34,1,5,1,1,3,5,3,6,5,4,1
RBT_358,49,High School,4.3,6.7,19,4,29,4,1,4,3,5,1,2,12,3,4,1
RBT_359,31,High School,1.0,0.6,24,11,36,2,3,3,2,3,1,2,14,2,2,1
RBT_360,24,Bachelor's,4.3,4.3,20,6,38,0,4,1,5,4,3,5,12,1,2,0
RBT_361,24,Bachelor's,6.9,0.6,27,11,31,8,4,2,3,4,2,2,11,9,3,1
RBT_362,46,Master's,4.8,6.3,29,7,28,1,1,4,5,5,3,3,5,5,2,0
RBT_363,42,Master's,7.6,3.8,23,9,34,9,9,4,2,5,3,5,4,4,4,0
RBT_364,28,Bachelor's,3.9,4.8,27,7,33,1,4,3,2,2,3,3,11,7,5,1
RBT_365,28,High School,6.5,5.9,19,4,20,3,2,5,2,1,2,1,6,4,3,0
RBT_366,22,Bachelor's,2.3,1.2,22,8,36,1,9,1,4,3,3,1,13,2,5,0
RBT_367,38,Bachelor's,7.6,0.5,25,9,20,6,4,3,5,2,1,2,11,9,5,0
RBT_368,35,High School,5.7,6.2,15,8,32,9,4,5,5,1,2,5,3,8,4,0
RBT_369,35,High School,2.4,2.3,19,5,27,0,6,5,3,2,4,4,2,4,5,0
RBT_370,22,Bachelor's,3.3,1.1,24,10,32,1,8,5,1,5,5,1,1,8,1,0
RBT_371,39,High School,7.6,3.4,15,5,35,4,5,4,2,5,5,1,9,9,3,0
RBT_372,43,Bachelor's,5.1,4.3,24,7,21,1,8,1,2,4,1,1,1,2,4,0
RBT_373,41,Bachelor's,2.6,0.4,28,11,32,8,1,1,3,3,5,1,11,4,2,1
RBT_374,43,High School,9.7,2.1,20,7,37,3,4,3,5,3,5,2,4,6,4,0
RBT_375,20,High School,7.3,0.4,21,9,22,8,1,2,4,3,5,5,6,7,2,1
RBT_376,43,High School,9.6,3.1,26,9,32,0,3,3,5,2,4,1,9,5,4,0
RBT_377,39,High School,4.6,6.3,28,7,38,0,7,1,4,2,5,2,4,7,1,0
RBT_378,30,High School,5.0,6.9,19,4,32,0,1,4,4,3,3,5,7,4,3,0
RBT_379,36,Bachelor's,9.0,4.5,15,7,38,3,5,3,5,4,1,5,7,8,5,0
RBT_380,27,High School,5.5,1.3,20,9,23,8,1,2,2,1,1,4,13,3,4,1
RBT_381,23,Bachelor's,7.2,6.4,24,9,38,7,6,3,4,2,1,3,14,3,3,0
RBT_382,25,High School,2.9,3.7,19,6,37,6,9,5,3,3,4,1,6,5,3,1
RBT_383,27,Master's,4.7,1.2,20,3,25,0,3,2,3,5,4,2,9,6,3,0
RBT_384,39,High School,1.7,6.5,25,8,38,2,6,5,4,2,5,5,11,3,3,1
RBT_385,49,High School,2.5,5.4,24,5,23,8,4,4,2,1,3,4,10,2,3,0
RBT_386,22,Bachelor's,0.5,5.2,29,7,23,8,6,1,4,2,5,3,7,5,5,0
RBT_387,35,Bachelor's,0.9,5.0,21,6,26,4,2,3,3,1,1,5,3,6,5,0
RBT_388,49,High School,9.8,1.6,21,4,26,5,4,3,3,1,3,5,6,3,4,0
RBT_389,44,Bachelor's,2.8,1.6,16,9,35,5,7,5,5,2,1,1,7,7,2,0
RBT_390,22,High School,6.8,4.9,29,7,35,9,6,5,2,1,3,3,12,3,4,0
RBT_391,44,High School,8.5,1.7,26,9,24,3,9,1,5,2,2,3,7,2,3,0
RBT_392,48,High School,5.7,3.2,17,11,34,0,7,3,1,2,4,2,13,4,2,1
RBT_393,37,High School,2.0,5.5,26,6,23,4,1,1,4,4,4,4,6,3,4,1
RBT_394,33,Bachelor's,7.4,5.5,20,7,32,0,6,5,5,5,1,2,3,7,2,0
RBT_395,37,High School,6.2,3.3,17,11,38,0,3,5,2,1,1,4,6,8,5,0
RBT_396,21,High School,7.4,5.6,16,6,26,4,8,2,4,2,2,2,2,3,3,0
RBT_397,41,Bachelor's,7.8,5.9,18,7,31,4,1,5,4,1,5,4,10,6,2,1
RBT_398,22,Bachelor's,9.8,4.7,19,7,28,6,2,5,4,2,3,1,13,1,1,0
RBT_399,35,High School,5.9,1.8,25,10,36,1,3,1,4,2,2,4,1,5,3,0
RBT_400,48,Bachelor's,3.7,2.1,24,6,21,5,3,2,4,2,2,2,8,2,5,0
RBT_401,28,High School,6.7,2.3,23,6,35,1,7,2,2,5,1,3,3,1,5,0
RBT_402,23,Bachelor's,1.2,1.0,17,9,26,9,8,3,1,1,1,5,14,7,4,0
RBT_403,20,Bachelor's,9.0,2.1,17,7,37,4,9,4,3,5,5,4,8,4,1,0
RBT_404,23,Master's,1.6,1.6,20,8,26,3,7,3,1,5,5,4,3,5,2,0
RBT_405,20,High School,3.6,3.3,19,8,20,9,8,3,3,5,1,3,2,2,4,0
RBT_406,33,High School,8.2,6.4,20,8,22,4,6,3,5,5,4,1,12,8,5,0
RBT_407,40,High School,6.2,0.9,21,7,30,1,2,2,4,4,5,2,8,3,2,0
RBT_408,35,High School,4.2,5.1,25,7,34,7,1,1,5,1,2,1,3,7,5,0
RBT_409,39,High School,5.0,4.9,17,11,22,7,3,5,5,1,1,4,8,1,5,0
RBT_410,43,Master's,8.6,0.9,29,10,32,5,9,2,3,2,3,4,2,1,1,0
RBT_411,27,High School,3.7,6.5,27,6,23,2,7,5,2,1,3,1,4,7,3,0
RBT_412,26,High School,8.8,4.1,19,9,27,3,2,5,4,5,4,2,9,1,2,0
RBT_413,22,Bachelor's,1.3,2.7,22,10,23,0,1,4,5,3,1,4,1,9,1,0
RBT_414,36,High School,7.9,5.3,18,11,37,8,2,3,1,1,2,4,2,9,5,1
RBT_415,20,Bachelor's,8.6,2.0,24,7,26,9,3,4,4,3,4,1,2,8,5,0
RBT_416,35,High School,2.2,4.9,16,5,30,4,6,3,2,4,2,5,9,8,1,0
RBT_417,31,High School,4.6,0.5,18,6,23,7,9,2,4,2,3,3,10,4,2,0
RBT_418,46,High School,2.1,5.9,16,8,32,2,8,5,5,2,2,4,5,4,5,0
RBT_419,38,High School,7.2,3.2,17,7,28,3,9,4,1,2,3,2,11,5,2,1
RBT_420,41,Master's,5.6,4.5,18,11,28,3,8,2,5,4,5,5,13,9,1,1
RBT_421,42,High School,6.5,1.7,18,5,38,7,7,2,2,5,3,1,4,3,5,0
RBT_422,41,Bachelor's,2.4,4.8,24,4,22,8,6,3,3,3,3,1,10,4,4,0
RBT_423,33,High School,2.5,5.5,23,8,31,2,8,5,1,1,4,2,10,5,4,1
RBT_424,49,High School,0.9,3.4,24,9,30,6,6,3,2,5,4,5,4,7,5,1
RBT_425,25,Bachelor's,3.6,4.4,20,7,39,8,2,3,2,2,1,2,7,5,3,0
RBT_426,25,High School,5.8,3.3,23,3,30,1,9,2,5,2,1,4,3,9,5,0
RBT_427,32,Bachelor's,8.7,6.3,18,5,36,3,9,3,5,5,3,5,9,6,5,1
RBT_428,38,Master's,6.8,3.6,23,5,33,2,3,1,5,3,5,3,5,3,5,1
RBT_429,41,Bachelor's,4.6,5.9,25,6,35,7,9,5,3,5,1,3,11,6,1,0
RBT_430,27,Master's,9.6,5.6,27,8,29,3,2,3,4,4,3,2,9,6,5,0
RBT_431,46,High School,7.3,3.0,23,7,23,8,3,3,4,2,4,3,1,1,5,0
RBT_432,46,High School,9.3,1.8,20,3,29,0,6,4,5,3,1,2,10,7,1,0
RBT_433,21,High School,5.5,3.0,19,8,39,0,4,5,5,1,1,4,12,3,5,0
RBT_434,40,Bachelor's,3.0,5.8,17,11,31,3,8,5,3,2,3,4,14,1,4,0
RBT_435,49,Master's,1.0,1.7,28,3,28,2,1,3,4,5,3,2,8,1,4,1
RBT_436,20,High School,7.4,3.8,29,10,34,2,6,1,3,3,2,4,2,5,5,0
RBT_437,47,Bachelor's,1.7,5.7,19,10,28,9,2,4,2,2,2,3,14,2,1,0
RBT_438,34,High School,3.4,2.6,29,5,26,1,6,1,4,1,5,4,8,2,5,1
RBT_439,20,Bachelor's,5.6,4.6,17,11,31,9,1,3,5,1,1,3,4,4,5,0
RBT_440,24,High School,5.9,1.9,19,10,39,9,2,5,1,5,2,3,2,7,2,1
RBT_441,47,Master's,6.2,0.9,19,5,33,1,9,5,2,4,3,1,13,8,3,1
RBT_442,48,Bachelor's,2.1,5.6,16,7,35,7,6,1,1,5,1,4,2,7,1,0
RBT_443,35,High School,4.1,0.9,28,5,38,0,8,2,3,3,2,4,13,9,3,0
RBT_444,38,High School,6.4,2.0,28,7,22,7,7,3,3,5,5,2,6,7,2,1
RBT_445,23,High School,9.7,6.0,23,11,30,9,9,5,3,3,5,2,3,4,3,0
RBT_446,22,High School,7.4,2.6,29,6,39,2,9,2,5,4,5,5,11,9,5,0
RBT_447,36,High School,9.3,6.8,21,8,38,1,4,5,3,5,5,3,14,9,4,1
RBT_448,36,Bachelor's,7.7,6.9,28,5,27,8,7,5,1,1,3,1,14,3,1,0
RBT_449,31,Bachelor's,6.1,2.0,20,5,39,4,5,2,2,3,5,3,10,8,1,0
RBT_450,47,Bachelor's,2.3,0.5,19,7,27,4,7,1,5,3,4,4,3,1,5,0
RBT_451,49,High School,6.8,5.0,29,10,22,5,4,3,2,1,5,5,9,2,3,0
RBT_452,48,Bachelor's,6.4,3.3,18,10,29,3,1,2,3,5,2,3,5,8,1,0
RBT_453,33,Bachelor's,6.2,0.9,22,5,32,6,4,2,4,4,1,5,14,8,2,0
RBT_454,40,High School,5.2,5.0,16,10,28,6,3,5,5,2,2,3,7,6,2,0
RBT_455,25,Bachelor's,5.5,0.4,22,10,25,8,9,2,3,5,1,4,12,8,3,0
RBT_456,22,Bachelor's,3.7,6.1,15,5,34,5,5,3,5,5,3,4,5,8,2,1
RBT_457,47,High School,5.4,1.1,24,4,35,0,4,1,4,3,1,3,2,2,4,0
RBT_458,28,High School,2.4,1.1,15,4,24,8,8,1,1,3,4,1,11,3,5,0
RBT_459,24,High School,8.1,1.4,17,11,32,9,5,1,1,4,5,4,11,7,1,0
RBT_460,43,High School,2.3,6.7,19,9,38,8,3,3,1,4,2,2,8,3,5,1
RBT_461,48,Master's,1.3,4.9,28,8,21,4,2,5,4,4,1,1,9,2,3,0
RBT_462,36,Bachelor's,4.6,5.6,20,9,25,6,8,3,2,1,2,3,11,6,5,0
RBT_463,33,Bachelor's,6.8,2.9,18,10,20,0,2,2,4,2,5,1,2,2,1,1
RBT_464,40,High School,4.7,2.5,21,3,34,3,8,4,4,2,3,2,2,2,1,1
RBT_465,22,High School,3.1,1.8,21,10,34,9,5,4,3,4,5,4,4,2,3,0
RBT_466,47,Bachelor's,5.8,3.5,16,5,33,3,8,4,1,3,3,4,13,4,1,1
RBT_467,20,Bachelor's,3.8,4.0,16,5,26,4,5,1,5,2,2,4,8,7,2,1
RBT_468,39,High School,9.4,4.5,16,8,24,5,1,3,2,5,3,2,5,6,5,1
RBT_469,48,Bachelor's,9.3,1.9,29,6,39,3,2,3,5,1,3,1,5,5,4,0
RBT_470,40,Bachelor's,5.3,6.7,28,6,35,5,6,1,3,3,3,3,7,4,4,0
RBT_471,42,High School,3.6,1.4,29,6,36,9,3,2,3,1,3,3,12,2,4,0
RBT_472,20,High School,7.5,6.8,16,11,30,6,8,4,2,5,3,1,4,8,3,0
RBT_473,22,Bachelor's,0.8,0.3,27,10,34,2,5,4,5,2,1,4,12,2,4,0
RBT_474,37,High School,5.0,3.5,23,5,39,8,3,1,2,1,3,3,9,8,5,0
RBT_475,44,High School,3.7,2.5,28,3,35,7,7,4,2,1,3,4,4,4,1,0
RBT_476,29,High School,9.2,3.3,19,3,22,0,8,5,1,1,5,5,8,5,2,0
RBT_477,41,High School,0.6,4.1,25,3,25,1,4,3,5,5,5,5,3,1,4,0
RBT_478,45,Bachelor's,5.8,3.2,22,6,32,1,9,4,1,3,5,3,6,2,4,0
RBT_479,22,Bachelor's,7.5,3.0,19,8,20,9,6,4,1,3,3,1,1,8,4,0
RBT_480,27,High School,5.1,5.2,27,6,33,8,1,5,1,5,5,1,7,1,2,0
RBT_481,33,Bachelor's,1.3,4.9,25,5,21,8,5,2,4,1,1,1,11,3,5,1
RBT_482,43,Bachelor's,9.7,5.9,19,10,21,8,5,2,3,1,2,4,7,2,4,1
RBT_483,37,Bachelor's,5.4,1.9,15,10,34,0,7,5,3,4,5,5,13,5,1,0
RBT_484,34,High School,6.3,4.3,20,8,37,6,7,2,4,2,5,4,2,4,3,0
RBT_485,41,High School,2.7,4.2,18,11,28,2,6,1,2,2,1,2,5,4,2,0
RBT_486,42,Master's,5.1,2.7,29,3,22,8,8,5,5,3,4,2,4,4,5,0
RBT_487,21,Bachelor's,4.6,3.5,17,10,23,7,2,3,5,5,4,3,10,4,1,0
RBT_488,46,High School,1.2,2.3,20,8,34,2,7,3,5,1,1,2,13,4,2,0
RBT_489,29,High School,1.5,1.2,16,3,24,0,7,3,1,2,5,1,9,6,2,0
RBT_490,21,High School,8.5,1.7,22,6,39,8,4,4,5,5,2,3,12,2,3,0
RBT_491,45,Master's,2.8,0.9,15,7,39,9,2,5,5,5,5,5,13,4,3,0
RBT_492,36,Bachelor's,2.4,4.8,26,9,24,0,4,5,5,1,1,5,2,7,5,1
RBT_493,27,High School,5.3,4.7,23,10,29,2,4,2,3,5,1,2,3,7,4,1
RBT_494,20,High School,7.8,6.7,22,11,35,5,6,5,4,2,3,2,13,1,3,0
RBT_495,28,Bachelor's,1.1,5.2,15,8,31,5,7,5,2,4,1,5,1,9,5,1
RBT_496,30,Bachelor's,6.0,0.6,24,11,33,9,3,2,4,2,3,2,10,7,2,1
RBT_497,41,High School,1.6,6.2,26,6,30,3,1,5,5,4,1,2,5,6,4,1
RBT_498,35,Bachelor's,0.8,6.1,29,10,38,1,3,5,2,5,3,4,3,2,1,1
RBT_499,26,Master's,1.0,3.2,23,5,25,9,9,1,2,2,3,5,12,6,2,1
RBT_500,48,High School,8.4,4.2,16,6,29,5,1,2,4,1,5,5,4,5,5,0
RBT_501,29,Bachelor's,1.6,6.8,17,6,39,9,8,1,4,5,3,2,4,9,1,0
RBT_502,42,High School,0.9,3.8,16,8,22,4,2,4,4,1,4,1,6,1,2,1
RBT_503,45,Bachelor's,4.7,6.4,27,11,34,5,6,2,4,4,1,4,10,5,3,0
RBT_504,22,Bachelor's,8.5,0.8,28,8,30,6,3,5,1,3,2,1,7,3,5,1
RBT_505,37,Bachelor's,3.0,1.5,22,3,21,8,7,5,3,3,1,2,7,9,1,1
RBT_506,44,Bachelor's,4.5,3.2,16,7,25,6,2,1,3,4,5,5,14,1,3,0
RBT_507,43,High School,0.9,4.2,24,11,36,3,4,1,5,3,5,1,11,6,1,0
RBT_508,32,Master's,4.8,5.8,16,7,37,9,9,4,1,5,3,3,8,3,4,0
RBT_509,47,Bachelor's,6.0,6.9,29,8,23,4,6,4,2,5,5,1,3,1,4,0
RBT_510,45,High School,5.9,2.8,15,5,28,5,4,5,4,2,5,5,5,3,5,0
RBT_511,26,Bachelor's,3.7,0.5,21,10,29,8,2,3,5,5,1,2,12,2,1,0
RBT_512,44,Bachelor's,3.5,5.6,26,6,21,4,9,4,2,3,4,1,10,8,4,0
RBT_513,23,High School,1.5,4.3,16,6,30,4,4,5,3,1,4,2,6,3,2,0
RBT_514,32,Bachelor's,4.0,1.6,24,7,30,6,9,4,2,2,3,4,14,7,2,0
RBT_515,39,Master's,1.4,3.6,19,11,30,1,2,2,4,1,5,3,12,6,4,1
RBT_516,20,High School,7.8,5.2,19,10,20,2,7,1,4,3,5,5,6,7,4,1
RBT_517,27,Master's,9.7,5.4,17,9,33,1,5,5,3,1,4,5,12,7,5,0
RBT_518,33,High School,9.7,3.6,17,7,20,9,8,4,4,3,3,2,8,1,5,0
RBT_519,35,High School,8.7,2.3,27,11,28,9,8,1,1,5,5,3,13,4,2,1
RBT_520,33,High School,6.2,6.8,26,11,20,1,4,3,5,2,3,5,5,4,3,0
RBT_521,31,Bachelor's,7.2,4.7,17,4,23,2,4,4,3,4,1,1,5,5,1,0
RBT_522,38,Bachelor's,3.2,3.0,20,6,20,5,8,5,3,3,5,5,1,5,3,0
RBT_523,42,High School,6.5,2.1,28,10,38,4,3,2,2,5,5,1,1,8,5,0
RBT_524,34,High School,4.8,5.2,18,3,29,4,7,1,3,1,5,5,6,4,3,0
RBT_525,47,Bachelor's,5.1,1.8,27,7,34,1,8,1,5,5,4,1,10,1,5,0
RBT_526,21,High School,7.7,1.4,17,10,39,1,8,2,1,1,4,4,10,5,3,0
RBT_527,21,Bachelor's,3.2,3.8,16,4,23,0,4,5,2,1,5,2,5,1,2,0
RBT_528,42,Bachelor's,3.5,2.2,27,4,39,2,9,3,5,1,5,4,11,3,5,0
RBT_529,41,Bachelor's,9.3,4.5,17,10,33,6,4,2,3,1,1,1,10,8,2,0
RBT_530,38,Master's,1.0,1.0,18,11,24,4,8,3,4,2,1,2,6,5,3,0
RBT_531,44,High School,5.1,4.7,20,9,34,6,6,5,4,1,3,3,9,7,4,0
RBT_532,45,Master's,9.2,2.1,18,10,34,8,5,4,5,2,3,1,8,1,4,1
RBT_533,49,Bachelor's,6.3,0.2,22,7,35,5,4,4,1,4,4,5,7,6,1,0
RBT_534,48,Bachelor's,5.7,1.1,17,3,35,1,5,5,4,2,2,5,7,8,4,0
RBT_535,41,High School,2.9,6.5,26,6,23,0,1,3,5,1,1,3,6,6,1,0
RBT_536,45,Bachelor's,3.8,6.1,17,4,28,0,7,2,2,4,3,4,6,4,3,1
RBT_537,45,High School,8.6,1.8,17,5,20,9,8,5,3,5,1,1,1,8,1,1
RBT_538,41,High School,5.8,5.5,22,5,24,8,9,5,1,2,1,5,12,8,1,0
RBT_539,36,High School,5.4,4.3,18,11,28,5,3,4,1,5,2,2,7,6,1,0
RBT_540,39,Bachelor's,1.4,6.8,15,6,39,5,9,2,2,4,1,3,5,8,2,0
RBT_541,29,Bachelor's,0.7,2.7,16,4,24,3,5,4,1,2,2,4,7,6,1,0
RBT_542,25,Bachelor's,9.7,4.8,27,5,23,1,6,3,5,1,2,4,6,4,5,1
RBT_543,34,Bachelor's,4.1,0.6,28,5,35,9,1,3,1,2,1,2,8,6,3,0
RBT_544,41,High School,6.2,2.9,24,9,21,2,9,1,1,1,1,2,3,9,2,0
RBT_545,30,Bachelor's,1.3,6.8,27,10,35,2,9,5,1,3,3,3,8,8,5,0
RBT_546,47,High School,7.0,3.9,27,8,37,7,6,2,5,2,1,2,13,7,3,0
RBT_547,24,Bachelor's,9.4,2.2,28,6,21,5,8,2,3,2,1,5,7,5,2,0
RBT_548,20,Bachelor's,6.0,1.0,16,8,35,6,4,4,4,5,1,4,1,7,3,0
RBT_549,27,Bachelor's,1.7,5.0,28,3,20,8,5,4,1,5,3,2,3,1,4,0
RBT_550,40,Bachelor's,6.0,4.6,17,10,35,0,5,2,2,4,2,1,10,8,3,0
RBT_551,47,High School,7.8,2.7,20,3,22,1,7,4,2,1,3,2,4,5,4,0
RBT_552,31,High School,4.4,6.7,22,7,34,8,7,1,5,5,1,4,14,7,4,0
RBT_553,31,Bachelor's,8.9,0.4,26,4,30,4,7,5,3,4,5,5,9,7,3,0
RBT_554,24,High School,6.7,2.3,15,8,29,3,5,1,1,1,1,2,12,8,4,0
RBT_555,26,High School,9.0,6.5,23,11,36,0,4,3,5,1,3,5,6,7,2,1
RBT_556,23,High School,6.4,2.4,15,7,23,8,8,2,4,1,3,1,7,6,4,0
RBT_557,25,Bachelor's,1.7,1.9,24,6,36,8,1,1,3,3,4,4,14,6,1,0
RBT_558,32,High School,3.4,3.8,16,4,23,3,1,1,3,1,5,3,5,5,2,1
RBT_559,39,High School,2.4,5.8,17,5,38,8,6,4,5,4,3,4,3,5,2,1
RBT_560,49,Bachelor's,9.1,0.9,21,8,20,9,2,4,2,1,2,3,5,4,2,1
RBT_561,34,Bachelor's,7.7,6.6,23,10,33,0,3,4,3,1,1,3,12,7,1,0
RBT_562,22,High School,6.9,5.6,17,10,30,4,4,3,2,4,2,4,7,3,1,0
RBT_563,42,High School,3.4,1.4,22,7,26,0,2,1,3,2,3,3,9,5,1,0
RBT_564,27,High School,2.2,5.0,29,7,36,3,7,5,3,1,3,5,12,3,1,0
